route_id,service_id,trip_id,trip_headsign,direction_id,block_id
8-256,JAN17B-JANDA17-Weekday-17,44818281-JAN17B-JANDA17-Weekday-17,"Gatineau",1,5271734
129-256,JAN17B-JANDA17-Weekday-17,44818282-JAN17B-JANDA17-Weekday-17,"Carson's",0,5272749
104-256,JAN17B-JANDA17-Weekday-17,44818283-JAN17B-JANDA17-Weekday-17,"Carleton",1,5272749
8-256,JAN17B-JANDA17-Weekday-17,44818284-JAN17B-JANDA17-Weekday-17,"Gatineau",1,5272749
8-256,JAN17B-JANDA17-Weekday-17,44818285-JAN17B-JANDA17-Weekday-17,"Billings Bridge",0,5272031
8-256,JAN17B-JANDA17-Weekday-17,44818286-JAN17B-JANDA17-Weekday-17,"Gatineau",1,5272031
8-256,JAN17B-JANDA17-Weekday-17,44818287-JAN17B-JANDA17-Weekday-17,"Billings Bridge",0,5272031
8-256,JAN17B-JANDA17-Weekday-17,44818288-JAN17B-JANDA17-Weekday-17,"Gatineau",1,5272031
8-256,JAN17B-JANDA17-Weekday-17,44818289-JAN17B-JANDA17-Weekday-17,"Billings Bridge",0,5272031
8-256,JAN17B-JANDA17-Weekday-17,44818290-JAN17B-JANDA17-Weekday-17,"Gatineau",1,5272344
8-256,JAN17B-JANDA17-Weekday-17,44818291-JAN17B-JANDA17-Weekday-17,"Gatineau",1,5272765
8-256,JAN17B-JANDA17-Weekday-17,44818292-JAN17B-JANDA17-Weekday-17,"Billings Bridge",0,5272765
8-256,JAN17B-JANDA17-Weekday-17,44818293-JAN17B-JANDA17-Weekday-17,"Billings Bridge",0,5272765
2-256,JAN17B-JANDA17-Weekday-17,44818294-JAN17B-JANDA17-Weekday-17,"Downtown / Ctre-ville",0,5271757
1-256,JAN17B-JANDA17-Weekday-17,44818295-JAN17B-JANDA17-Weekday-17,"South Keys",0,5272757
8-256,JAN17B-JANDA17-Weekday-17,44818296-JAN17B-JANDA17-Weekday-17,"Gatineau",1,5271943
8-256,JAN17B-JANDA17-Weekday-17,44818297-JAN17B-JANDA17-Weekday-17,"Gatineau",1,5271943
8-256,JAN17B-JANDA17-Weekday-17,44818298-JAN17B-JANDA17-Weekday-17,"Billings Bridge",0,5271943
8-256,JAN17B-JANDA17-Weekday-17,44818299-JAN17B-JANDA17-Weekday-17,"Gatineau",1,5271752
8-256,JAN17B-JANDA17-Weekday-17,44818300-JAN17B-JANDA17-Weekday-17,"Billings Bridge",0,5271943
2-256,JAN17B-JANDA17-Weekday-17,44818301-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5272026
2-256,JAN17B-JANDA17-Weekday-17,44818302-JAN17B-JANDA17-Weekday-17,"Downtown / Ctre-ville",0,5272026
2-256,JAN17B-JANDA17-Weekday-17,44818303-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5271577
2-256,JAN17B-JANDA17-Weekday-17,44818304-JAN17B-JANDA17-Weekday-17,"Downtown / Ctre-ville",0,5271577
2-256,JAN17B-JANDA17-Weekday-17,44818305-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5271577
2-256,JAN17B-JANDA17-Weekday-17,44818306-JAN17B-JANDA17-Weekday-17,"Downtown / Ctre-ville",0,5271577
2-256,JAN17B-JANDA17-Weekday-17,44818307-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5271577
2-256,JAN17B-JANDA17-Weekday-17,44818308-JAN17B-JANDA17-Weekday-17,"Downtown / Ctre-ville",0,5272114
2-256,JAN17B-JANDA17-Weekday-17,44818309-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5271692
2-256,JAN17B-JANDA17-Weekday-17,44818310-JAN17B-JANDA17-Weekday-17,"Downtown / Ctre-ville",0,5271692
2-256,JAN17B-JANDA17-Weekday-17,44818311-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5272008
2-256,JAN17B-JANDA17-Weekday-17,44818312-JAN17B-JANDA17-Weekday-17,"Downtown / Ctre-ville",0,5272008
2-256,JAN17B-JANDA17-Weekday-17,44818313-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5272008
2-256,JAN17B-JANDA17-Weekday-17,44818314-JAN17B-JANDA17-Weekday-17,"Downtown / Ctre-ville",0,5272008
2-256,JAN17B-JANDA17-Weekday-17,44818315-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5272556
2-256,JAN17B-JANDA17-Weekday-17,44818316-JAN17B-JANDA17-Weekday-17,"Downtown / Ctre-ville",0,5272556
8-256,JAN17B-JANDA17-Weekday-17,44818320-JAN17B-JANDA17-Weekday-17,"Billings Bridge",0,5271966
670-256,JAN17B-JANDA17-Weekday-17,44818321-JAN17B-JANDA17-Weekday-17,"St. Pius",0,5272419
112-256,JAN17B-JANDA17-Weekday-17,44818322-JAN17B-JANDA17-Weekday-17,"Elmvale",0,5272419
1-256,JAN17B-JANDA17-Weekday-17,44818323-JAN17B-JANDA17-Weekday-17,"Ottawa-Rockcliffe",1,5271968
7-256,JAN17B-JANDA17-Weekday-17,44818325-JAN17B-JANDA17-Weekday-17,"St-Laurent",1,5271968
121-256,JAN17B-JANDA17-Weekday-17,44818326-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5272103
6-256,JAN17B-JANDA17-Weekday-17,44818327-JAN17B-JANDA17-Weekday-17,"Tunney's Pasture",1,5272103
176-256,JAN17B-JANDA17-Weekday-17,44818328-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",0,5272074
176-256,JAN17B-JANDA17-Weekday-17,44818329-JAN17B-JANDA17-Weekday-17,"Tunney's Pasture",1,5272464
112-256,JAN17B-JANDA17-Weekday-17,44818330-JAN17B-JANDA17-Weekday-17,"Billings Bridge",1,5271598
112-256,JAN17B-JANDA17-Weekday-17,44818331-JAN17B-JANDA17-Weekday-17,"Elmvale",0,5271598
112-256,JAN17B-JANDA17-Weekday-17,44818332-JAN17B-JANDA17-Weekday-17,"Billings Bridge",1,5271598
112-256,JAN17B-JANDA17-Weekday-17,44818333-JAN17B-JANDA17-Weekday-17,"Elmvale",0,5271865
112-256,JAN17B-JANDA17-Weekday-17,44818334-JAN17B-JANDA17-Weekday-17,"Billings Bridge",1,5271865
112-256,JAN17B-JANDA17-Weekday-17,44818335-JAN17B-JANDA17-Weekday-17,"Elmvale",0,5271545
112-256,JAN17B-JANDA17-Weekday-17,44818336-JAN17B-JANDA17-Weekday-17,"Billings Bridge",1,5271545
112-256,JAN17B-JANDA17-Weekday-17,44818337-JAN17B-JANDA17-Weekday-17,"Elmvale",0,5272008
112-256,JAN17B-JANDA17-Weekday-17,44818338-JAN17B-JANDA17-Weekday-17,"Billings Bridge",1,5272008
112-256,JAN17B-JANDA17-Weekday-17,44818339-JAN17B-JANDA17-Weekday-17,"Elmvale",0,5271575
112-256,JAN17B-JANDA17-Weekday-17,44818340-JAN17B-JANDA17-Weekday-17,"Billings Bridge",1,5271575
112-256,JAN17B-JANDA17-Weekday-17,44818341-JAN17B-JANDA17-Weekday-17,"Elmvale",0,5271575
112-256,JAN17B-JANDA17-Weekday-17,44818342-JAN17B-JANDA17-Weekday-17,"Billings Bridge",1,5271575
112-256,JAN17B-JANDA17-Weekday-17,44818343-JAN17B-JANDA17-Weekday-17,"Elmvale",0,5271575
16-256,JAN17B-JANDA17-Weekday-17,44818344-JAN17B-JANDA17-Weekday-17,"Main",0,5271788
222-256,JAN17B-JANDA17-Weekday-17,44818345-JAN17B-JANDA17-Weekday-17,"Albert Bay",0,5271834
85-256,JAN17B-JANDA17-Weekday-17,44818346-JAN17B-JANDA17-Weekday-17,"Lees",0,5272062
85-256,JAN17B-JANDA17-Weekday-17,44818347-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5272062
85-256,JAN17B-JANDA17-Weekday-17,44818348-JAN17B-JANDA17-Weekday-17,"Lees",0,5272062
97-256,JAN17B-JANDA17-Weekday-17,44818349-JAN17B-JANDA17-Weekday-17,"Airport / Aéroport",0,5272048
97-256,JAN17B-JANDA17-Weekday-17,44818350-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5271653
94-256,JAN17B-JANDA17-Weekday-17,44818351-JAN17B-JANDA17-Weekday-17,"Millennium",1,5272037
96-256,JAN17B-JANDA17-Weekday-17,44818352-JAN17B-JANDA17-Weekday-17,"Terry Fox",1,5272749
96-256,JAN17B-JANDA17-Weekday-17,44818353-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5272749
85-256,JAN17B-JANDA17-Weekday-17,44818354-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5272062
95-256,JAN17B-JANDA17-Weekday-17,44818355-JAN17B-JANDA17-Weekday-17,"Orléans",0,5271634
97-256,JAN17B-JANDA17-Weekday-17,44818356-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5271634
97-256,JAN17B-JANDA17-Weekday-17,44818357-JAN17B-JANDA17-Weekday-17,"Airport / Aéroport",0,5271634
97-256,JAN17B-JANDA17-Weekday-17,44818358-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5271724
97-256,JAN17B-JANDA17-Weekday-17,44818359-JAN17B-JANDA17-Weekday-17,"Airport / Aéroport",0,5272812
97-256,JAN17B-JANDA17-Weekday-17,44818360-JAN17B-JANDA17-Weekday-17,"Airport / Aéroport",0,5272812
97-256,JAN17B-JANDA17-Weekday-17,44818361-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5272812
92-256,JAN17B-JANDA17-Weekday-17,44818362-JAN17B-JANDA17-Weekday-17,"Stittsville",1,5272007
97-256,JAN17B-JANDA17-Weekday-17,44818363-JAN17B-JANDA17-Weekday-17,"Airport / Aéroport",0,5271969
144-256,JAN17B-JANDA17-Weekday-17,44818364-JAN17B-JANDA17-Weekday-17,"South Keys",1,5271969
144-256,JAN17B-JANDA17-Weekday-17,44818365-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5271969
99-256,JAN17B-JANDA17-Weekday-17,44818366-JAN17B-JANDA17-Weekday-17,"Greenboro",0,5271594
144-256,JAN17B-JANDA17-Weekday-17,44818368-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5271594
144-256,JAN17B-JANDA17-Weekday-17,44818369-JAN17B-JANDA17-Weekday-17,"South Keys",1,5271594
144-256,JAN17B-JANDA17-Weekday-17,44818370-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5271710
106-256,JAN17B-JANDA17-Weekday-17,44818371-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5272526
106-256,JAN17B-JANDA17-Weekday-17,44818372-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5272526
104-256,JAN17B-JANDA17-Weekday-17,44818373-JAN17B-JANDA17-Weekday-17,"Place d'Orléans",0,5272140
104-256,JAN17B-JANDA17-Weekday-17,44818374-JAN17B-JANDA17-Weekday-17,"Place d'Orléans",0,5271530
104-256,JAN17B-JANDA17-Weekday-17,44818375-JAN17B-JANDA17-Weekday-17,"Place d'Orléans",0,5271530
99-256,JAN17B-JANDA17-Weekday-17,44818376-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",1,5271594
144-256,JAN17B-JANDA17-Weekday-17,44818377-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5272116
144-256,JAN17B-JANDA17-Weekday-17,44818378-JAN17B-JANDA17-Weekday-17,"South Keys",1,5272116
99-256,JAN17B-JANDA17-Weekday-17,44818379-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",1,5271750
144-256,JAN17B-JANDA17-Weekday-17,44818381-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5271750
144-256,JAN17B-JANDA17-Weekday-17,44818382-JAN17B-JANDA17-Weekday-17,"South Keys",1,5271750
98-256,JAN17B-JANDA17-Weekday-17,44818383-JAN17B-JANDA17-Weekday-17,"Hawthorne",0,5271973
99-256,JAN17B-JANDA17-Weekday-17,44818384-JAN17B-JANDA17-Weekday-17,"Greenboro",0,5271750
1-256,JAN17B-JANDA17-Weekday-17,44818385-JAN17B-JANDA17-Weekday-17,"Ottawa-Rockcliffe",1,5272105
1-256,JAN17B-JANDA17-Weekday-17,44818386-JAN17B-JANDA17-Weekday-17,"South Keys",0,5272105
87-256,JAN17B-JANDA17-Weekday-17,44818387-JAN17B-JANDA17-Weekday-17,"Baseline",1,5271717
87-256,JAN17B-JANDA17-Weekday-17,44818388-JAN17B-JANDA17-Weekday-17,"South Keys",0,5271717
99-256,JAN17B-JANDA17-Weekday-17,44818389-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",1,5271717
144-256,JAN17B-JANDA17-Weekday-17,44818390-JAN17B-JANDA17-Weekday-17,"South Keys",1,5271688
99-256,JAN17B-JANDA17-Weekday-17,44818392-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",1,5271688
99-256,JAN17B-JANDA17-Weekday-17,44818393-JAN17B-JANDA17-Weekday-17,"Greenboro",0,5271688
147-256,JAN17B-JANDA17-Weekday-17,44818394-JAN17B-JANDA17-Weekday-17,"Uplands South Keys",0,5272104
144-256,JAN17B-JANDA17-Weekday-17,44818395-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5271713
144-256,JAN17B-JANDA17-Weekday-17,44818396-JAN17B-JANDA17-Weekday-17,"South Keys",1,5271713
99-256,JAN17B-JANDA17-Weekday-17,44818398-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",1,5271713
99-256,JAN17B-JANDA17-Weekday-17,44818399-JAN17B-JANDA17-Weekday-17,"Greenboro",0,5271713
144-256,JAN17B-JANDA17-Weekday-17,44818400-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5272091
189-256,JAN17B-JANDA17-Weekday-17,44818401-JAN17B-JANDA17-Weekday-17,"Greenboro",1,5272091
1-256,JAN17B-JANDA17-Weekday-17,44818402-JAN17B-JANDA17-Weekday-17,"Ottawa-Rockcliffe",1,5272091
1-256,JAN17B-JANDA17-Weekday-17,44818403-JAN17B-JANDA17-Weekday-17,"South Keys",0,5272091
144-256,JAN17B-JANDA17-Weekday-17,44818404-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5271688
94-256,JAN17B-JANDA17-Weekday-17,44818405-JAN17B-JANDA17-Weekday-17,"Riverview",0,5271652
96-256,JAN17B-JANDA17-Weekday-17,44818406-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271652
144-256,JAN17B-JANDA17-Weekday-17,44818407-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5271467
144-256,JAN17B-JANDA17-Weekday-17,44818408-JAN17B-JANDA17-Weekday-17,"South Keys",1,5271467
99-256,JAN17B-JANDA17-Weekday-17,44818409-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",1,5272128
99-256,JAN17B-JANDA17-Weekday-17,44818410-JAN17B-JANDA17-Weekday-17,"Greenboro",0,5272128
144-256,JAN17B-JANDA17-Weekday-17,44818412-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5272128
144-256,JAN17B-JANDA17-Weekday-17,44818413-JAN17B-JANDA17-Weekday-17,"South Keys",1,5272128
99-256,JAN17B-JANDA17-Weekday-17,44818415-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",1,5272128
144-256,JAN17B-JANDA17-Weekday-17,44818417-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5272128
144-256,JAN17B-JANDA17-Weekday-17,44818418-JAN17B-JANDA17-Weekday-17,"South Keys",1,5272128
87-256,JAN17B-JANDA17-Weekday-17,44818419-JAN17B-JANDA17-Weekday-17,"Baseline",1,5272128
4-256,JAN17B-JANDA17-Weekday-17,44818420-JAN17B-JANDA17-Weekday-17,"Rideau",1,5272768
4-256,JAN17B-JANDA17-Weekday-17,44818421-JAN17B-JANDA17-Weekday-17,"Carleton",0,5272768
4-256,JAN17B-JANDA17-Weekday-17,44818422-JAN17B-JANDA17-Weekday-17,"Rideau",1,5272745
4-256,JAN17B-JANDA17-Weekday-17,44818423-JAN17B-JANDA17-Weekday-17,"Carleton",0,5272745
7-256,JAN17B-JANDA17-Weekday-17,44818424-JAN17B-JANDA17-Weekday-17,"St-Laurent",1,5271592
99-256,JAN17B-JANDA17-Weekday-17,44818425-JAN17B-JANDA17-Weekday-17,"Greenboro",0,5272128
144-256,JAN17B-JANDA17-Weekday-17,44818426-JAN17B-JANDA17-Weekday-17,"South Keys",1,5272338
144-256,JAN17B-JANDA17-Weekday-17,44818427-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5271713
144-256,JAN17B-JANDA17-Weekday-17,44818428-JAN17B-JANDA17-Weekday-17,"South Keys",1,5271713
99-256,JAN17B-JANDA17-Weekday-17,44818429-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",1,5272096
99-256,JAN17B-JANDA17-Weekday-17,44818430-JAN17B-JANDA17-Weekday-17,"Greenboro",0,5272096
144-256,JAN17B-JANDA17-Weekday-17,44818432-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5272096
144-256,JAN17B-JANDA17-Weekday-17,44818433-JAN17B-JANDA17-Weekday-17,"South Keys",1,5272096
87-256,JAN17B-JANDA17-Weekday-17,44818434-JAN17B-JANDA17-Weekday-17,"Baseline",1,5271750
87-256,JAN17B-JANDA17-Weekday-17,44818435-JAN17B-JANDA17-Weekday-17,"South Keys",0,5271750
114-256,JAN17B-JANDA17-Weekday-17,44818436-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271828
144-256,JAN17B-JANDA17-Weekday-17,44818437-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5272338
157-256,JAN17B-JANDA17-Weekday-17,44818438-JAN17B-JANDA17-Weekday-17,"Baseline",0,5271860
87-256,JAN17B-JANDA17-Weekday-17,44818439-JAN17B-JANDA17-Weekday-17,"South Keys",0,5271487
87-256,JAN17B-JANDA17-Weekday-17,44818440-JAN17B-JANDA17-Weekday-17,"Baseline",1,5271487
87-256,JAN17B-JANDA17-Weekday-17,44818441-JAN17B-JANDA17-Weekday-17,"South Keys",0,5271817
87-256,JAN17B-JANDA17-Weekday-17,44818442-JAN17B-JANDA17-Weekday-17,"Baseline",1,5271487
87-256,JAN17B-JANDA17-Weekday-17,44818443-JAN17B-JANDA17-Weekday-17,"South Keys",0,5271855
87-256,JAN17B-JANDA17-Weekday-17,44818444-JAN17B-JANDA17-Weekday-17,"Baseline",1,5271855
87-256,JAN17B-JANDA17-Weekday-17,44818445-JAN17B-JANDA17-Weekday-17,"South Keys",0,5271855
99-256,JAN17B-JANDA17-Weekday-17,44818446-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",1,5271642
144-256,JAN17B-JANDA17-Weekday-17,44818448-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5271642
144-256,JAN17B-JANDA17-Weekday-17,44818449-JAN17B-JANDA17-Weekday-17,"South Keys",1,5271642
99-256,JAN17B-JANDA17-Weekday-17,44818450-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",1,5271642
116-256,JAN17B-JANDA17-Weekday-17,44818451-JAN17B-JANDA17-Weekday-17,"Greenboro",0,5271642
99-256,JAN17B-JANDA17-Weekday-17,44818452-JAN17B-JANDA17-Weekday-17,"Greenboro",0,5271642
87-256,JAN17B-JANDA17-Weekday-17,44818453-JAN17B-JANDA17-Weekday-17,"South Keys",0,5272770
144-256,JAN17B-JANDA17-Weekday-17,44818454-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5272770
144-256,JAN17B-JANDA17-Weekday-17,44818455-JAN17B-JANDA17-Weekday-17,"South Keys",1,5272770
144-256,JAN17B-JANDA17-Weekday-17,44818456-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5272770
144-256,JAN17B-JANDA17-Weekday-17,44818457-JAN17B-JANDA17-Weekday-17,"South Keys",1,5272770
147-256,JAN17B-JANDA17-Weekday-17,44818458-JAN17B-JANDA17-Weekday-17,"Uplands South Keys",0,5271594
147-256,JAN17B-JANDA17-Weekday-17,44818459-JAN17B-JANDA17-Weekday-17,"Uplands South Keys",0,5271594
147-256,JAN17B-JANDA17-Weekday-17,44818460-JAN17B-JANDA17-Weekday-17,"Uplands South Keys",0,5271715
99-256,JAN17B-JANDA17-Weekday-17,44818461-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",1,5271715
99-256,JAN17B-JANDA17-Weekday-17,44818462-JAN17B-JANDA17-Weekday-17,"Greenboro",0,5271715
153-256,JAN17B-JANDA17-Weekday-17,44818463-JAN17B-JANDA17-Weekday-17,"Carlingwood",0,5272106
2-256,JAN17B-JANDA17-Weekday-17,44818465-JAN17B-JANDA17-Weekday-17,"Downtown / Ctre-ville",0,5272106
2-256,JAN17B-JANDA17-Weekday-17,44818466-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5272106
153-256,JAN17B-JANDA17-Weekday-17,44818468-JAN17B-JANDA17-Weekday-17,"Lincoln Fields",1,5272106
97-256,JAN17B-JANDA17-Weekday-17,44818469-JAN17B-JANDA17-Weekday-17,"Airport / Aéroport",0,5271927
1-256,JAN17B-JANDA17-Weekday-17,44818470-JAN17B-JANDA17-Weekday-17,"Ottawa-Rockcliffe",1,5271717
1-256,JAN17B-JANDA17-Weekday-17,44818471-JAN17B-JANDA17-Weekday-17,"South Keys",0,5271717
144-256,JAN17B-JANDA17-Weekday-17,44818472-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5271713
144-256,JAN17B-JANDA17-Weekday-17,44818473-JAN17B-JANDA17-Weekday-17,"South Keys",1,5271713
99-256,JAN17B-JANDA17-Weekday-17,44818474-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",1,5272724
98-256,JAN17B-JANDA17-Weekday-17,44818475-JAN17B-JANDA17-Weekday-17,"Hawthorne",0,5271746
98-256,JAN17B-JANDA17-Weekday-17,44818476-JAN17B-JANDA17-Weekday-17,"Tunney's Pasture",1,5271746
144-256,JAN17B-JANDA17-Weekday-17,44818477-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5271746
112-256,JAN17B-JANDA17-Weekday-17,44818478-JAN17B-JANDA17-Weekday-17,"Elmvale",0,5271648
112-256,JAN17B-JANDA17-Weekday-17,44818479-JAN17B-JANDA17-Weekday-17,"Billings Bridge",1,5271648
112-256,JAN17B-JANDA17-Weekday-17,44818480-JAN17B-JANDA17-Weekday-17,"Elmvale",0,5271443
112-256,JAN17B-JANDA17-Weekday-17,44818481-JAN17B-JANDA17-Weekday-17,"Billings Bridge",1,5271443
1-256,JAN17B-JANDA17-Weekday-17,44818482-JAN17B-JANDA17-Weekday-17,"Ottawa-Rockcliffe",1,5271443
112-256,JAN17B-JANDA17-Weekday-17,44818483-JAN17B-JANDA17-Weekday-17,"Billings Bridge",1,5271648
114-256,JAN17B-JANDA17-Weekday-17,44818484-JAN17B-JANDA17-Weekday-17,"Greenboro",1,5271593
114-256,JAN17B-JANDA17-Weekday-17,44818485-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5272111
14-256,JAN17B-JANDA17-Weekday-17,44818486-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5272700
98-256,JAN17B-JANDA17-Weekday-17,44818487-JAN17B-JANDA17-Weekday-17,"Hawthorne",0,5271817
98-256,JAN17B-JANDA17-Weekday-17,44818488-JAN17B-JANDA17-Weekday-17,"Tunney's Pasture",1,5272045
98-256,JAN17B-JANDA17-Weekday-17,44818489-JAN17B-JANDA17-Weekday-17,"Hawthorne",0,5271724
98-256,JAN17B-JANDA17-Weekday-17,44818490-JAN17B-JANDA17-Weekday-17,"Tunney's Pasture",1,5272003
98-256,JAN17B-JANDA17-Weekday-17,44818491-JAN17B-JANDA17-Weekday-17,"Hawthorne",0,5272011
98-256,JAN17B-JANDA17-Weekday-17,44818492-JAN17B-JANDA17-Weekday-17,"Tunney's Pasture",1,5272011
98-256,JAN17B-JANDA17-Weekday-17,44818493-JAN17B-JANDA17-Weekday-17,"Hawthorne",0,5272011
7-256,JAN17B-JANDA17-Weekday-17,44818494-JAN17B-JANDA17-Weekday-17,"Carleton",0,5272655
111-256,JAN17B-JANDA17-Weekday-17,44818495-JAN17B-JANDA17-Weekday-17,"Baseline",1,5271511
111-256,JAN17B-JANDA17-Weekday-17,44818496-JAN17B-JANDA17-Weekday-17,"Baseline",1,5272725
94-256,JAN17B-JANDA17-Weekday-17,44818497-JAN17B-JANDA17-Weekday-17,"Millennium",1,5271538
95-256,JAN17B-JANDA17-Weekday-17,44818498-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",1,5271810
87-256,JAN17B-JANDA17-Weekday-17,44818499-JAN17B-JANDA17-Weekday-17,"South Keys",0,5271819
98-256,JAN17B-JANDA17-Weekday-17,44818500-JAN17B-JANDA17-Weekday-17,"Tunney's Pasture",1,5272767
87-256,JAN17B-JANDA17-Weekday-17,44818501-JAN17B-JANDA17-Weekday-17,"Baseline",1,5272767
87-256,JAN17B-JANDA17-Weekday-17,44818502-JAN17B-JANDA17-Weekday-17,"Baseline",1,5272109
87-256,JAN17B-JANDA17-Weekday-17,44818503-JAN17B-JANDA17-Weekday-17,"South Keys",0,5272109
144-256,JAN17B-JANDA17-Weekday-17,44818504-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5271498
144-256,JAN17B-JANDA17-Weekday-17,44818505-JAN17B-JANDA17-Weekday-17,"South Keys",1,5271498
99-256,JAN17B-JANDA17-Weekday-17,44818507-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",1,5271498
99-256,JAN17B-JANDA17-Weekday-17,44818508-JAN17B-JANDA17-Weekday-17,"Greenboro",0,5271498
147-256,JAN17B-JANDA17-Weekday-17,44818509-JAN17B-JANDA17-Weekday-17,"Uplands South Keys",0,5272104
116-256,JAN17B-JANDA17-Weekday-17,44818510-JAN17B-JANDA17-Weekday-17,"Greenboro",0,5272745
116-256,JAN17B-JANDA17-Weekday-17,44818511-JAN17B-JANDA17-Weekday-17,"Merivale",1,5272745
87-256,JAN17B-JANDA17-Weekday-17,44818512-JAN17B-JANDA17-Weekday-17,"South Keys",0,5272560
87-256,JAN17B-JANDA17-Weekday-17,44818513-JAN17B-JANDA17-Weekday-17,"Baseline",1,5272560
87-256,JAN17B-JANDA17-Weekday-17,44818514-JAN17B-JANDA17-Weekday-17,"South Keys",0,5271748
118-256,JAN17B-JANDA17-Weekday-17,44818515-JAN17B-JANDA17-Weekday-17,"Hurdman",0,5271512
106-256,JAN17B-JANDA17-Weekday-17,44818516-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271506
101-256,JAN17B-JANDA17-Weekday-17,44818517-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5272073
87-256,JAN17B-JANDA17-Weekday-17,44818518-JAN17B-JANDA17-Weekday-17,"Baseline",1,5271512
118-256,JAN17B-JANDA17-Weekday-17,44818519-JAN17B-JANDA17-Weekday-17,"Kanata",1,5271491
118-256,JAN17B-JANDA17-Weekday-17,44818520-JAN17B-JANDA17-Weekday-17,"Hurdman",0,5271491
118-256,JAN17B-JANDA17-Weekday-17,44818521-JAN17B-JANDA17-Weekday-17,"Kanata",1,5272124
118-256,JAN17B-JANDA17-Weekday-17,44818522-JAN17B-JANDA17-Weekday-17,"Hurdman",0,5272124
106-256,JAN17B-JANDA17-Weekday-17,44818523-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271743
106-256,JAN17B-JANDA17-Weekday-17,44818524-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5272096
118-256,JAN17B-JANDA17-Weekday-17,44818525-JAN17B-JANDA17-Weekday-17,"Hurdman",0,5271977
106-256,JAN17B-JANDA17-Weekday-17,44818526-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5272109
192-256,JAN17B-JANDA17-Weekday-17,44818527-JAN17B-JANDA17-Weekday-17,"St-Laurent",1,5272366
114-256,JAN17B-JANDA17-Weekday-17,44818528-JAN17B-JANDA17-Weekday-17,"Greenboro",1,5272366
